Date;Wind speed  (vc avg);Wind  direction  (vc avg);Wind  speed (max);Wind Dir.(Max wind speed);latitude;longitude;station_id
20 Sep 2021;1.9;177.80401638226;4.0;179.2;-24.1296;15.8947;31201
21 Sep 2021;1.6;69.097277373682;4.6;52.51;-24.1296;15.8947;31201
22 Sep 2021;0.5;340.48594324182;7.0;30.48;-24.1296;15.8947;31201
23 Sep 2021;2.4;199.99460058518;6.8;184.1;-24.1296;15.8947;31201
24 Sep 2021;1.7;222.24676556925;5.3;231.6;-24.1296;15.8947;31201
25 Sep 2021;1.2;223.82370413389;6.1;236.6;-24.1296;15.8947;31201
26 Sep 2021;2.0;289.96150520355;7.5;319.2;-24.1296;15.8947;31201
27 Sep 2021;1.2;256.05018378784;4.8;190.5;-24.1296;15.8947;31201
28 Sep 2021;2.6;291.71095193809;5.2;263.2;-24.1296;15.8947;31201
29 Sep 2021;1.5;284.71717838494;4.7;292.0;-24.1296;15.8947;31201
30 Sep 2021;2.0;284.67499655666;5.2;290.8;-24.1296;15.8947;31201
01 Oct 2021;2.2;213.1599491555;6.7;187.1;-24.1296;15.8947;31201
02 Oct 2021;2.0;194.67008220316;6.9;201.0;-24.1296;15.8947;31201
03 Oct 2021;1.1;169.48258765399;7.1;219.1;-24.1296;15.8947;31201
04 Oct 2021;2.1;285.93239680398;5.9;277.9;-24.1296;15.8947;31201
05 Oct 2021;1.5;278.8655975428;3.8;251.2;-24.1296;15.8947;31201
06 Oct 2021;1.9;280.37834709701;5.4;336.2;-24.1296;15.8947;31201
07 Oct 2021;1.6;266.92201939306;5.6;291.0;-24.1296;15.8947;31201
08 Oct 2021;1.9;237.74087608005;6.6;221.2;-24.1296;15.8947;31201
09 Oct 2021;1.8;171.01464825233;5.3;188.4;-24.1296;15.8947;31201
10 Oct 2021;2.3;99.682305195234;4.9;101.7;-24.1296;15.8947;31201
11 Oct 2021;2.8;159.92728764661;7.7;188.3;-24.1296;15.8947;31201
12 Oct 2021;2.7;293.66597015002;6.5;277.1;-24.1296;15.8947;31201
13 Oct 2021;2.2;280.6025253893;6.3;298.9;-24.1296;15.8947;31201
14 Oct 2021;2.0;218.60046672224;6.0;218.9;-24.1296;15.8947;31201
15 Oct 2021;2.3;262.18091345508;5.7;207.7;-24.1296;15.8947;31201
16 Oct 2021;0.9;184.70579719441;4.2;356.4;-24.1296;15.8947;31201
17 Oct 2021;4.3;98.405421127306;6.2;89.8;-24.1296;15.8947;31201
18 Oct 2021;4.0;77.276912382802;7.4;79.07;-24.1296;15.8947;31201
19 Oct 2021;2.1;34.913464440664;8.3;38.81;-24.1296;15.8947;31201
20 Oct 2021;3.3;294.41539410406;6.7;295.1;-24.1296;15.8947;31201
21 Oct 2021;4.2;296.41753210692;8.7;306.7;-24.1296;15.8947;31201
22 Oct 2021;3.1;298.38256643719;6.0;287.8;-24.1296;15.8947;31201
23 Oct 2021;1.4;241.9413244573;5.6;189.2;-24.1296;15.8947;31201
24 Oct 2021;1.1;346.28111551204;6.4;42.01;-24.1296;15.8947;31201
25 Oct 2021;2.0;288.76204593983;4.4;307.8;-24.1296;15.8947;31201
26 Oct 2021;2.6;298.61797432931;7.3;287.7;-24.1296;15.8947;31201
27 Oct 2021;1.6;347.28739590111;7.0;352.1;-24.1296;15.8947;31201
28 Oct 2021;2.8;285.53206416471;8.1;281.7;-24.1296;15.8947;31201
29 Oct 2021;2.3;271.46112016746;5.9;278.5;-24.1296;15.8947;31201
30 Oct 2021;1.7;278.70940779231;5.6;282.9;-24.1296;15.8947;31201
31 Oct 2021;2.5;288.32377076928;5.7;277.1;-24.1296;15.8947;31201
01 Nov 2021;1.5;271.37162095365;5.0;185.0;-24.1296;15.8947;31201
02 Nov 2021;2.1;278.15433510818;4.9;211.9;-24.1296;15.8947;31201
03 Nov 2021;1.5;277.89296662075;4.3;226.3;-24.1296;15.8947;31201
04 Nov 2021;1.8;271.44973675241;5.5;267.0;-24.1296;15.8947;31201
05 Nov 2021;1.9;240.13249350717;5.1;271.2;-24.1296;15.8947;31201
06 Nov 2021;2.2;255.23933104007;5.6;281.8;-24.1296;15.8947;31201
07 Nov 2021;3.4;285.81140344599;7.0;306.0;-24.1296;15.8947;31201
08 Nov 2021;3.5;177.92797111559;7.2;189.6;-24.1296;15.8947;31201
09 Nov 2021;1.9;119.32414727395;5.2;192.7;-24.1296;15.8947;31201
10 Nov 2021;1.2;237.26364695238;5.6;189.2;-24.1296;15.8947;31201
11 Nov 2021;1.9;235.21379487376;7.4;227.9;-24.1296;15.8947;31201
12 Nov 2021;2.8;277.26253660227;5.9;275.1;-24.1296;15.8947;31201
13 Nov 2021;2.7;230.32656509062;7.1;246.4;-24.1296;15.8947;31201
14 Nov 2021;1.3;230.27152296336;10.4;190.9;-24.1296;15.8947;31201
15 Nov 2021;3.2;282.58846062523;8.5;282.8;-24.1296;15.8947;31201
16 Nov 2021;2.3;235.0113717071;7.4;212.8;-24.1296;15.8947;31201
17 Nov 2021;2.4;226.11279764208;9.5;188.5;-24.1296;15.8947;31201
18 Nov 2021;2.7;289.89973560137;5.9;282.6;-24.1296;15.8947;31201
19 Nov 2021;1.9;273.26340072345;5.2;272.1;-24.1296;15.8947;31201
20 Nov 2021;2.6;280.7169034334;5.3;273.5;-24.1296;15.8947;31201
21 Nov 2021;2.4;267.51035087415;5.2;288.5;-24.1296;15.8947;31201
22 Nov 2021;2.0;222.27611517691;7.1;180.7;-24.1296;15.8947;31201
23 Nov 2021;2.3;209.93537165656;7.5;244.5;-24.1296;15.8947;31201
24 Nov 2021;2.5;280.1308527028;6.9;280.7;-24.1296;15.8947;31201
25 Nov 2021;2.9;290.85472992891;5.8;277.4;-24.1296;15.8947;31201
26 Nov 2021;2.8;288.88570875055;6.6;274.5;-24.1296;15.8947;31201
27 Nov 2021;1.8;226.02910960971;5.7;188.8;-24.1296;15.8947;31201
28 Nov 2021;2.0;264.05113012233;5.6;221.7;-24.1296;15.8947;31201
29 Nov 2021;2.0;254.76466262261;5.6;219.9;-24.1296;15.8947;31201
30 Nov 2021;1.6;234.83724376804;6.5;261.9;-24.1296;15.8947;31201
01 Dec 2021;2.3;235.18609516912;5.8;199.4;-24.1296;15.8947;31201
02 Dec 2021;2.4;282.45136903529;4.9;293.9;-24.1296;15.8947;31201
03 Dec 2021;3.8;287.68313091886;7.1;288.1;-24.1296;15.8947;31201
04 Dec 2021;2.7;245.35617057461;7.7;181.9;-24.1296;15.8947;31201
05 Dec 2021;2.0;233.10592011871;6.3;187.8;-24.1296;15.8947;31201
06 Dec 2021;1.7;295.47210234211;6.7;25.25;-24.1296;15.8947;31201
07 Dec 2021;1.9;269.92800388511;5.1;274.2;-24.1296;15.8947;31201
08 Dec 2021;2.0;253.56649578011;5.9;280.2;-24.1296;15.8947;31201
09 Dec 2021;2.1;281.51249511544;5.0;286.5;-24.1296;15.8947;31201
10 Dec 2021;2.8;290.0483376343;6.4;287.2;-24.1296;15.8947;31201
11 Dec 2021;2.1;250.6008205565;5.5;229.8;-24.1296;15.8947;31201
12 Dec 2021;2.3;272.42802647933;6.1;277.6;-24.1296;15.8947;31201
13 Dec 2021;2.3;253.39832601269;6.3;211.2;-24.1296;15.8947;31201
14 Dec 2021;2.7;286.36535026651;6.5;283.1;-24.1296;15.8947;31201
15 Dec 2021;2.7;277.96021383872;6.6;289.5;-24.1296;15.8947;31201
16 Dec 2021;1.6;263.2808732442;7.0;270.9;-24.1296;15.8947;31201
17 Dec 2021;2.8;287.99188847956;5.9;290.2;-24.1296;15.8947;31201
18 Dec 2021;2.4;287.07258097753;4.9;232.5;-24.1296;15.8947;31201
19 Dec 2021;2.7;283.29101243902;6.4;289.7;-24.1296;15.8947;31201
20 Dec 2021;3.7;299.38033798236;7.2;293.6;-24.1296;15.8947;31201
21 Dec 2021;4.2;296.91575122674;11.4;312.7;-24.1296;15.8947;31201
22 Dec 2021;3.0;279.18174904843;6.3;282.2;-24.1296;15.8947;31201
23 Dec 2021;2.2;276.89219127336;4.9;287.0;-24.1296;15.8947;31201
24 Dec 2021;2.2;276.27090369239;6.0;237.9;-24.1296;15.8947;31201
25 Dec 2021;2.5;283.32820409691;5.7;225.4;-24.1296;15.8947;31201
26 Dec 2021;2.7;267.94005156297;6.9;228.2;-24.1296;15.8947;31201
27 Dec 2021;2.6;273.95719277293;5.7;286.6;-24.1296;15.8947;31201
28 Dec 2021;2.0;255.39243523753;6.7;212.4;-24.1296;15.8947;31201
29 Dec 2021;1.8;259.8559217515;6.2;196.8;-24.1296;15.8947;31201
30 Dec 2021;2.4;274.78322608472;5.7;229.9;-24.1296;15.8947;31201
31 Dec 2021;2.3;260.97988110618;5.4;260.5;-24.1296;15.8947;31201
01 Jan 2022;1.4;235.77838778764;4.9;236.4;-24.1296;15.8947;31201
02 Jan 2022;2.7;296.76288590739;7.9;274.6;-24.1296;15.8947;31201
03 Jan 2022;2.3;277.40706320113;5.3;272.4;-24.1296;15.8947;31201
04 Jan 2022;2.0;275.0764259913;6.6;277.0;-24.1296;15.8947;31201
05 Jan 2022;2.2;266.815939746;5.9;287.5;-24.1296;15.8947;31201
06 Jan 2022;2.4;276.01931608017;6.4;265.8;-24.1296;15.8947;31201
07 Jan 2022;2.3;267.23247901339;7.4;277.2;-24.1296;15.8947;31201
08 Jan 2022;3.2;286.11123797953;6.2;278.8;-24.1296;15.8947;31201
09 Jan 2022;2.7;276.63606335204;5.8;283.0;-24.1296;15.8947;31201
10 Jan 2022;2.4;251.31163670823;6.3;195.1;-24.1296;15.8947;31201
11 Jan 2022;1.6;250.60183328516;7.6;207.5;-24.1296;15.8947;31201
12 Jan 2022;2.6;276.46368416341;6.0;279.9;-24.1296;15.8947;31201
13 Jan 2022;2.9;283.73424916832;6.4;288.6;-24.1296;15.8947;31201
14 Jan 2022;2.9;266.12361179402;5.7;228.3;-24.1296;15.8947;31201
15 Jan 2022;3.0;270.35560925244;6.6;231.5;-24.1296;15.8947;31201
16 Jan 2022;2.8;248.86673149804;6.8;189.0;-24.1296;15.8947;31201
17 Jan 2022;2.9;264.8202843002;7.0;246.7;-24.1296;15.8947;31201
18 Jan 2022;1.5;162.61987679201;10.7;158.0;-24.1296;15.8947;31201
19 Jan 2022;1.6;94.897096353059;5.4;131.4;-24.1296;15.8947;31201
20 Jan 2022;0.6;342.07944336223;7.1;236.7;-24.1296;15.8947;31201
21 Jan 2022;0.1;176.18235719743;9.5;330.7;-24.1296;15.8947;31201
22 Jan 2022;0.5;329.08944231775;6.5;185.3;-24.1296;15.8947;31201
23 Jan 2022;3.4;99.691445206517;8.2;170.0;-24.1296;15.8947;31201
24 Jan 2022;1.8;180.8821211542;7.8;194.1;-24.1296;15.8947;31201
25 Jan 2022;2.1;139.94413711328;6.8;193.8;-24.1296;15.8947;31201
26 Jan 2022;1.8;156.9572470499;8.7;221.5;-24.1296;15.8947;31201
27 Jan 2022;2.3;233.30334120007;8.3;186.9;-24.1296;15.8947;31201
28 Jan 2022;3.1;281.94154219355;7.5;283.4;-24.1296;15.8947;31201
29 Jan 2022;2.9;281.04339043702;6.0;287.5;-24.1296;15.8947;31201
30 Jan 2022;2.7;287.1030124145;7.3;263.2;-24.1296;15.8947;31201
31 Jan 2022;3.8;280.71496979817;6.2;255.3;-24.1296;15.8947;31201
01 Feb 2022;3.0;289.10774112324;5.4;276.7;-24.1296;15.8947;31201
02 Feb 2022;2.6;286.69768905839;5.9;253.9;-24.1296;15.8947;31201
03 Feb 2022;2.2;293.21346201586;4.5;297.2;-24.1296;15.8947;31201
04 Feb 2022;1.5;346.7597778318;9.3;17.63;-24.1296;15.8947;31201
05 Feb 2022;2.0;297.76572435514;7.7;279.3;-24.1296;15.8947;31201
06 Feb 2022;0.6;233.35117897594;8.4;137.6;-24.1296;15.8947;31201
07 Feb 2022;1.7;98.80591161006;5.9;20.19;-24.1296;15.8947;31201
08 Feb 2022;0.2;70.890206248575;7.6;175.5;-24.1296;15.8947;31201
09 Feb 2022;0.7;140.32085998246;4.6;135.9;-24.1296;15.8947;31201
10 Feb 2022;1.0;134.61276656353;8.7;170.9;-24.1296;15.8947;31201
11 Feb 2022;1.2;109.07854373748;5.2;119.7;-24.1296;15.8947;31201
12 Feb 2022;0.2;204.71654665326;9.8;169.7;-24.1296;15.8947;31201
13 Feb 2022;0.7;151.51664858525;6.0;184.9;-24.1296;15.8947;31201
14 Feb 2022;0.4;191.98182181194;8.5;256.6;-24.1296;15.8947;31201
15 Feb 2022;0.4;284.45877351123;8.0;329.8;-24.1296;15.8947;31201
16 Feb 2022;1.4;105.91615520532;4.7;3.55;-24.1296;15.8947;31201
17 Feb 2022;2.5;109.82758448602;8.6;177.5;-24.1296;15.8947;31201
18 Feb 2022;0.3;85.317618918387;9.5;2.64;-24.1296;15.8947;31201
19 Feb 2022;0.9;155.78499075575;8.5;134.3;-24.1296;15.8947;31201
20 Feb 2022;0.9;200.79746555939;5.5;238.7;-24.1296;15.8947;31201
21 Feb 2022;1.7;157.31094674773;7.8;184.6;-24.1296;15.8947;31201
22 Feb 2022;2.3;198.68242096563;8.0;228.9;-24.1296;15.8947;31201
23 Feb 2022;3.1;186.65041176166;6.1;195.1;-24.1296;15.8947;31201
24 Feb 2022;3.0;180.73066818473;7.8;183.3;-24.1296;15.8947;31201
25 Feb 2022;2.1;228.01746687369;6.1;241.4;-24.1296;15.8947;31201
26 Feb 2022;3.1;304.72927891206;5.8;325.4;-24.1296;15.8947;31201
27 Feb 2022;2.3;294.86645891104;6.5;317.5;-24.1296;15.8947;31201
28 Feb 2022;1.8;275.18525575579;5.6;322.7;-24.1296;15.8947;31201
01 Mar 2022;1.7;230.77585062023;6.8;193.5;-24.1296;15.8947;31201
02 Mar 2022;2.6;211.94409925235;6.9;223.5;-24.1296;15.8947;31201
03 Mar 2022;2.3;235.46520690998;5.4;242.6;-24.1296;15.8947;31201
04 Mar 2022;1.6;271.57296493702;4.3;283.3;-24.1296;15.8947;31201
05 Mar 2022;1.8;295.21208642148;6.9;329.4;-24.1296;15.8947;31201
06 Mar 2022;2.1;225.14972622694;8.1;193.9;-24.1296;15.8947;31201
07 Mar 2022;2.1;211.15943617617;8.2;225.4;-24.1296;15.8947;31201
08 Mar 2022;1.6;195.10763029727;8.1;228.2;-24.1296;15.8947;31201
09 Mar 2022;2.1;234.82667422325;6.2;246.7;-24.1296;15.8947;31201
10 Mar 2022;2.1;102.94784479419;7.5;219.4;-24.1296;15.8947;31201
11 Mar 2022;1.4;215.6608653542;8.0;203.2;-24.1296;15.8947;31201
12 Mar 2022;1.1;305.79564880923;6.6;176.9;-24.1296;15.8947;31201
13 Mar 2022;1.9;243.94885195848;7.6;186.7;-24.1296;15.8947;31201
14 Mar 2022;1.1;219.48269581747;7.5;238.1;-24.1296;15.8947;31201
15 Mar 2022;2.4;190.70744848531;7.1;210.5;-24.1296;15.8947;31201
16 Mar 2022;1.7;275.19206761157;5.8;275.2;-24.1296;15.8947;31201
17 Mar 2022;1.5;20.657989092658;7.2;31.96;-24.1296;15.8947;31201
18 Mar 2022;2.1;171.39417541998;9.3;173.6;-24.1296;15.8947;31201
19 Mar 2022;1.8;136.55313737254;6.2;163.8;-24.1296;15.8947;31201
20 Mar 2022;1.6;168.37778534206;9.0;177.5;-24.1296;15.8947;31201
21 Mar 2022;0.5;341.85620711968;8.0;168.4;-24.1296;15.8947;31201
22 Mar 2022;0.7;246.61831277365;6.8;208.5;-24.1296;15.8947;31201
23 Mar 2022;2.0;294.39840885593;7.1;308.1;-24.1296;15.8947;31201
24 Mar 2022;1.6;297.39255919192;6.2;239.2;-24.1296;15.8947;31201
25 Mar 2022;0.8;223.59916803893;7.0;137.5;-24.1296;15.8947;31201
26 Mar 2022;1.4;273.60423734147;4.8;279.8;-24.1296;15.8947;31201
27 Mar 2022;1.2;318.79584019277;5.1;344.5;-24.1296;15.8947;31201
28 Mar 2022;1.2;312.92542690447;5.9;338.0;-24.1296;15.8947;31201
29 Mar 2022;1.5;274.86057515058;5.2;311.0;-24.1296;15.8947;31201
30 Mar 2022;1.4;253.3603805682;4.2;220.1;-24.1296;15.8947;31201
31 Mar 2022;1.7;253.09051406642;5.0;219.8;-24.1296;15.8947;31201
01 Apr 2022;1.5;235.50605523628;5.5;235.9;-24.1296;15.8947;31201
02 Apr 2022;2.5;287.15936046916;6.5;285.5;-24.1296;15.8947;31201
03 Apr 2022;3.1;301.53402658026;6.3;298.0;-24.1296;15.8947;31201
04 Apr 2022;2.0;297.5524715652;5.1;309.0;-24.1296;15.8947;31201
05 Apr 2022;1.3;275.22069543991;3.2;278.1;-24.1296;15.8947;31201
06 Apr 2022;1.3;233.27792829988;4.7;227.5;-24.1296;15.8947;31201
07 Apr 2022;1.2;308.46672829823;6.1;316.5;-24.1296;15.8947;31201
08 Apr 2022;1.5;270.90041484917;5.5;296.6;-24.1296;15.8947;31201
09 Apr 2022;1.5;243.43837256706;4.5;201.9;-24.1296;15.8947;31201
10 Apr 2022;0.9;126.43358054052;4.8;16.25;-24.1296;15.8947;31201
11 Apr 2022;0.6;280.68908564531;4.4;297.7;-24.1296;15.8947;31201
12 Apr 2022;2.0;270.19471430356;4.6;286.9;-24.1296;15.8947;31201
13 Apr 2022;1.3;251.34159442294;4.2;240.6;-24.1296;15.8947;31201
14 Apr 2022;1.9;280.99782888402;5.5;286.0;-24.1296;15.8947;31201
15 Apr 2022;2.4;300.56559797055;5.5;292.1;-24.1296;15.8947;31201
16 Apr 2022;1.2;260.19154378399;4.2;305.1;-24.1296;15.8947;31201
17 Apr 2022;1.0;267.58096210365;4.1;333.7;-24.1296;15.8947;31201
18 Apr 2022;1.3;101.74579670715;4.7;68.93;-24.1296;15.8947;31201
19 Apr 2022;2.4;88.208362622137;4.7;70.36;-24.1296;15.8947;31201
20 Apr 2022;1.5;137.39004694906;4.1;213.6;-24.1296;15.8947;31201
21 Apr 2022;1.1;240.35927281579;5.8;233.6;-24.1296;15.8947;31201
22 Apr 2022;1.3;255.15254308237;5.4;235.0;-24.1296;15.8947;31201
23 Apr 2022;2.1;273.16915717368;5.4;270.3;-24.1296;15.8947;31201
24 Apr 2022;1.3;276.3362424783;3.5;285.4;-24.1296;15.8947;31201
25 Apr 2022;1.3;71.747518030906;5.0;93.8;-24.1296;15.8947;31201
26 Apr 2022;0.6;111.405789813;4.8;198.5;-24.1296;15.8947;31201
27 Apr 2022;1.2;250.75611218685;5.4;181.0;-24.1296;15.8947;31201
28 Apr 2022;2.2;209.18124651526;6.8;174.6;-24.1296;15.8947;31201
29 Apr 2022;2.6;197.20051517053;6.4;171.4;-24.1296;15.8947;31201
30 Apr 2022;1.0;258.23245818763;3.7;275.7;-24.1296;15.8947;31201
01 May 2022;2.5;61.017152855612;9.7;35.76;-24.1296;15.8947;31201
02 May 2022;0.7;155.75298677796;4.4;188.1;-24.1296;15.8947;31201
03 May 2022;1.6;176.31216654591;4.6;169.4;-24.1296;15.8947;31201
04 May 2022;1.4;93.305417196212;5.5;61.42;-24.1296;15.8947;31201
05 May 2022;0.2;105.06358402513;6.3;22.87;-24.1296;15.8947;31201
06 May 2022;2.0;236.53569462853;5.2;213.6;-24.1296;15.8947;31201
07 May 2022;1.7;246.69538021948;5.6;284.9;-24.1296;15.8947;31201
08 May 2022;1.3;111.99868468274;4.0;123.9;-24.1296;15.8947;31201
09 May 2022;1.5;264.60542241965;4.8;290.9;-24.1296;15.8947;31201
10 May 2022;1.8;219.48448680119;4.5;220.0;-24.1296;15.8947;31201
11 May 2022;1.6;234.54411414904;4.5;224.9;-24.1296;15.8947;31201
12 May 2022;1.5;259.33329285946;4.6;299.2;-24.1296;15.8947;31201
13 May 2022;1.6;262.42016906785;4.7;310.6;-24.1296;15.8947;31201
14 May 2022;1.0;260.87172763979;3.5;301.5;-24.1296;15.8947;31201
15 May 2022;1.1;54.280293211474;9.2;32.48;-24.1296;15.8947;31201
16 May 2022;2.4;9.3454569995856;6.9;28.99;-24.1296;15.8947;31201
17 May 2022;3.5;17.202518917176;6.5;21.58;-24.1296;15.8947;31201
18 May 2022;1.9;317.70486513423;6.5;339.8;-24.1296;15.8947;31201
19 May 2022;2.3;273.85473898011;5.5;289.2;-24.1296;15.8947;31201
20 May 2022;3.0;187.75713278708;5.2;188.8;-24.1296;15.8947;31201
21 May 2022;;;;;-24.1296;15.8947;31201
22 May 2022;;;;;-24.1296;15.8947;31201
23 May 2022;;;;;-24.1296;15.8947;31201
24 May 2022;;;;;-24.1296;15.8947;31201
25 May 2022;;;;;-24.1296;15.8947;31201
26 May 2022;;;;;-24.1296;15.8947;31201
27 May 2022;;;;;-24.1296;15.8947;31201
28 May 2022;;;;;-24.1296;15.8947;31201
29 May 2022;;;;;-24.1296;15.8947;31201
30 May 2022;;;;;-24.1296;15.8947;31201
31 May 2022;;;;;-24.1296;15.8947;31201
01 Jun 2022;;;;;-24.1296;15.8947;31201
02 Jun 2022;;;;;-24.1296;15.8947;31201
03 Jun 2022;;;;;-24.1296;15.8947;31201
04 Jun 2022;;;;;-24.1296;15.8947;31201
05 Jun 2022;;;;;-24.1296;15.8947;31201
06 Jun 2022;;;;;-24.1296;15.8947;31201
07 Jun 2022;;;;;-24.1296;15.8947;31201
08 Jun 2022;;;;;-24.1296;15.8947;31201
09 Jun 2022;;;;;-24.1296;15.8947;31201
10 Jun 2022;;;;;-24.1296;15.8947;31201
11 Jun 2022;;;;;-24.1296;15.8947;31201
12 Jun 2022;;;;;-24.1296;15.8947;31201
13 Jun 2022;;;;;-24.1296;15.8947;31201
14 Jun 2022;;;;;-24.1296;15.8947;31201
15 Jun 2022;;;;;-24.1296;15.8947;31201
16 Jun 2022;;;;;-24.1296;15.8947;31201
17 Jun 2022;;;;;-24.1296;15.8947;31201
18 Jun 2022;;;;;-24.1296;15.8947;31201
19 Jun 2022;;;;;-24.1296;15.8947;31201
20 Jun 2022;;;;;-24.1296;15.8947;31201
21 Jun 2022;;;;;-24.1296;15.8947;31201
22 Jun 2022;;;;;-24.1296;15.8947;31201
23 Jun 2022;;;;;-24.1296;15.8947;31201
24 Jun 2022;;;;;-24.1296;15.8947;31201
25 Jun 2022;;;;;-24.1296;15.8947;31201
26 Jun 2022;;;;;-24.1296;15.8947;31201
27 Jun 2022;;;;;-24.1296;15.8947;31201
28 Jun 2022;;;;;-24.1296;15.8947;31201
29 Jun 2022;;;;;-24.1296;15.8947;31201
30 Jun 2022;;;;;-24.1296;15.8947;31201
01 Jul 2022;;;;;-24.1296;15.8947;31201
02 Jul 2022;;;;;-24.1296;15.8947;31201
03 Jul 2022;;;;;-24.1296;15.8947;31201
04 Jul 2022;;;;;-24.1296;15.8947;31201
05 Jul 2022;;;;;-24.1296;15.8947;31201
06 Jul 2022;;;;;-24.1296;15.8947;31201
07 Jul 2022;;;;;-24.1296;15.8947;31201
08 Jul 2022;;;;;-24.1296;15.8947;31201
09 Jul 2022;;;;;-24.1296;15.8947;31201
10 Jul 2022;;;;;-24.1296;15.8947;31201
11 Jul 2022;;;;;-24.1296;15.8947;31201
12 Jul 2022;;;;;-24.1296;15.8947;31201
13 Jul 2022;;;;;-24.1296;15.8947;31201
14 Jul 2022;;;;;-24.1296;15.8947;31201
15 Jul 2022;;;;;-24.1296;15.8947;31201
16 Jul 2022;;;;;-24.1296;15.8947;31201
17 Jul 2022;;;;;-24.1296;15.8947;31201
18 Jul 2022;;;;;-24.1296;15.8947;31201
19 Jul 2022;;;;;-24.1296;15.8947;31201
20 Jul 2022;;;;;-24.1296;15.8947;31201
21 Jul 2022;;;;;-24.1296;15.8947;31201
22 Jul 2022;;;;;-24.1296;15.8947;31201
23 Jul 2022;;;;;-24.1296;15.8947;31201
24 Jul 2022;;;;;-24.1296;15.8947;31201
25 Jul 2022;;;;;-24.1296;15.8947;31201
26 Jul 2022;;;;;-24.1296;15.8947;31201
27 Jul 2022;;;;;-24.1296;15.8947;31201
28 Jul 2022;;;;;-24.1296;15.8947;31201
29 Jul 2022;;;;;-24.1296;15.8947;31201
30 Jul 2022;;;;;-24.1296;15.8947;31201
31 Jul 2022;;;;;-24.1296;15.8947;31201
01 Aug 2022;;;;;-24.1296;15.8947;31201
02 Aug 2022;;;;;-24.1296;15.8947;31201
03 Aug 2022;;;;;-24.1296;15.8947;31201
04 Aug 2022;;;;;-24.1296;15.8947;31201
05 Aug 2022;;;;;-24.1296;15.8947;31201
06 Aug 2022;;;;;-24.1296;15.8947;31201
07 Aug 2022;;;;;-24.1296;15.8947;31201
08 Aug 2022;;;;;-24.1296;15.8947;31201
09 Aug 2022;;;;;-24.1296;15.8947;31201
10 Aug 2022;;;;;-24.1296;15.8947;31201
11 Aug 2022;;;;;-24.1296;15.8947;31201
12 Aug 2022;;;;;-24.1296;15.8947;31201
13 Aug 2022;;;;;-24.1296;15.8947;31201
14 Aug 2022;;;;;-24.1296;15.8947;31201
15 Aug 2022;;;;;-24.1296;15.8947;31201
16 Aug 2022;;;;;-24.1296;15.8947;31201
17 Aug 2022;;;;;-24.1296;15.8947;31201
18 Aug 2022;;;;;-24.1296;15.8947;31201
19 Aug 2022;;;;;-24.1296;15.8947;31201
20 Aug 2022;;;;;-24.1296;15.8947;31201
21 Aug 2022;;;;;-24.1296;15.8947;31201
22 Aug 2022;;;;;-24.1296;15.8947;31201
23 Aug 2022;;;;;-24.1296;15.8947;31201
24 Aug 2022;;;;;-24.1296;15.8947;31201
25 Aug 2022;;;;;-24.1296;15.8947;31201
26 Aug 2022;;;;;-24.1296;15.8947;31201
27 Aug 2022;;;;;-24.1296;15.8947;31201
28 Aug 2022;;;;;-24.1296;15.8947;31201
29 Aug 2022;;;;;-24.1296;15.8947;31201
30 Aug 2022;;;;;-24.1296;15.8947;31201
31 Aug 2022;;;;;-24.1296;15.8947;31201
01 Sep 2022;;;;;-24.1296;15.8947;31201
02 Sep 2022;;;;;-24.1296;15.8947;31201
03 Sep 2022;;;;;-24.1296;15.8947;31201
04 Sep 2022;;;;;-24.1296;15.8947;31201
05 Sep 2022;;;;;-24.1296;15.8947;31201
06 Sep 2022;;;;;-24.1296;15.8947;31201
07 Sep 2022;;;;;-24.1296;15.8947;31201
08 Sep 2022;;;;;-24.1296;15.8947;31201
09 Sep 2022;;;;;-24.1296;15.8947;31201
10 Sep 2022;;;;;-24.1296;15.8947;31201
11 Sep 2022;;;;;-24.1296;15.8947;31201
12 Sep 2022;;;;;-24.1296;15.8947;31201
13 Sep 2022;;;;;-24.1296;15.8947;31201
14 Sep 2022;;;;;-24.1296;15.8947;31201
15 Sep 2022;;;;;-24.1296;15.8947;31201
16 Sep 2022;;;;;-24.1296;15.8947;31201
17 Sep 2022;;;;;-24.1296;15.8947;31201
18 Sep 2022;;;;;-24.1296;15.8947;31201
19 Sep 2022;;;;;-24.1296;15.8947;31201
20 Sep 2022;;;;;-24.1296;15.8947;31201
21 Sep 2022;;;;;-24.1296;15.8947;31201
22 Sep 2022;;;;;-24.1296;15.8947;31201
23 Sep 2022;;;;;-24.1296;15.8947;31201
24 Sep 2022;;;;;-24.1296;15.8947;31201
25 Sep 2022;;;;;-24.1296;15.8947;31201
26 Sep 2022;;;;;-24.1296;15.8947;31201
27 Sep 2022;;;;;-24.1296;15.8947;31201
28 Sep 2022;;;;;-24.1296;15.8947;31201
29 Sep 2022;;;;;-24.1296;15.8947;31201
30 Sep 2022;;;;;-24.1296;15.8947;31201
01 Oct 2022;;;;;-24.1296;15.8947;31201
02 Oct 2022;;;;;-24.1296;15.8947;31201
03 Oct 2022;;;;;-24.1296;15.8947;31201
04 Oct 2022;;;;;-24.1296;15.8947;31201
05 Oct 2022;;;;;-24.1296;15.8947;31201
06 Oct 2022;;;;;-24.1296;15.8947;31201
07 Oct 2022;;;;;-24.1296;15.8947;31201
